Year,Kilometers_Driven,Engine,Power,Location_Fuel_Type,Fuel_Type_Diesel,Transmission_Automatic,Location_Delhi,Location_Hyderabad,Brand_BMW,Brand_Jaguar,Brand_Land,Brand_Maruti,Brand_Mercedes-Benz,Brand_Porsche,Brand_Skoda,Model_encoded,Type_encoded
2016,80103,1396.0,69.0,15,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9776666666685678,1.8342938049945698
2012,80000,2179.0,140.0,32,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.366117647058825,8.503679171815591
2018,32539,1248.0,88.5,22,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8.93258064516134,8.93258064516134
2014,60000,1498.0,89.84,12,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.02357142857143,6.079269406392696
2011,21000,995.0,62.0,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.884287739088189,4.2273685005413
2010,47000,2354.0,177.6,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.864210596105366,5.75923076928198
2016,54727,1498.0,88.73,9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.047556034952565,6.079269406392696
2018,42203,1956.0,170.0,22,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.539014807742603,18.661052631578944
2010,32773,1495.0,94.0,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5133399300603223,1.6538940338376773
2011,59967,1984.0,208.0,23,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.17849986703495,26.643801364963785
2008,53934,998.0,67.1,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.795840707964603,2.795840707964603
2017,38271,1591.0,121.3,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.227972972972973,8.32438888888889
2011,55000,2993.0,245.0,6,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,36.66531070018709,39.95464129834756
2017,46897,814.0,55.2,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0534883720930237,3.888735632183908
2013,56840,796.0,47.3,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.509478260869566,2.8226666666666667
2016,22000,1248.0,88.5,12,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8.93258064516134,8.93258064516134
2011,54316,2354.0,177.6,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.864210596105366,5.75923076928198
2015,86398,2494.0,100.6,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.917272727272731,9.339156626506023
2018,1011,1461.0,108.45,27,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.128389560158997,6.079269406392696
2016,63111,1995.0,190.0,9,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,24.854400000000002,21.609416058394153
2011,43000,1198.0,75.0,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1381818229652088,5.50235338504206
2017,26400,998.0,67.04,17,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.097073170731708,4.7560714285802455
2017,27000,1956.0,170.0,24,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.539014807742603,18.661052631578944
2012,65727,1086.0,68.05,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9799099099099107,2.745405405405407
2010,75000,1086.0,62.1,34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7919672131147537,1.738571428571428
2013,31000,2400.0,215.0,27,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.52383799802154,14.236273916852786
2015,63000,1498.0,88.8,18,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.479652173913045,6.079269406392696
2015,16000,1198.0,86.8,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8757777777777775,20.955323763492405
2007,59000,1150.0,74.9,34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4476335962110176,1.4753762960520196
2014,68865,1598.0,103.6,32,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.479652173913045,6.073416282962703
2010,57000,1798.0,157.75,17,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.043170731707317,9.6417241379309
2019,22321,1497.0,117.3,23,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.900714285714288,9.060769230774591
2016,83629,936.0,56.3,22,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.273939393939484,5.974482758620686
2017,24153,1396.0,88.73,9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.116590909090909,4.98842105263158
2015,23000,1197.0,82.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.899787234042553,5.189939759036144
2019,34688,1248.0,88.5,22,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8.93258064516134,8.93258064516134
2017,41697,1997.0,141.1,23,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.600000000189496,18.661052631578944
2012,65060,1248.0,74.0,6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.7943893129771,6.349655172415934
2013,11734,796.0,34.2,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.3369667599707187,20.955323763492405
2014,30000,2143.0,136.0,15,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,23.602110861007457,20.277435897435897
2014,54000,1197.0,81.86,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.899787234042553,5.189939759036144
2017,27100,1496.0,88.73,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3080487804878045,5.522307692362192
2001,121000,2148.0,184.0,32,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,25.3904347826087,25.524526765947428
2014,38000,1798.0,157.75,13,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.043170731707317,9.6417241379309
2012,100000,2982.0,171.0,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.55423076923077,23.53581818181818
2004,135000,1997.0,152.0,8,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.600000000189496,3.6342028985507238
2016,55137,796.0,35.0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.3369667599707187,2.205092739364456
2016,60453,1198.0,74.0,17,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.479652173913045,5.189939759036144
2017,12000,814.0,55.2,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0534883720930237,3.4400000000000004
2008,78000,1248.0,73.9,18,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.7943893129771,4.738584070796459
2018,39861,1498.0,88.8,9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.479652173913045,6.079269406392696
2012,88000,1248.0,88.8,27,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.965932203389831,6.337083333652427
2019,15369,1950.0,194.0,9,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,28.37253477358981,28.37253477358981
2010,129986,1399.0,68.0,32,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7244578313253016,5.974482758620686
2011,65423,1197.0,78.9,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9799099099099107,3.4400000000000004
2011,75372,1991.0,123.7,32,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.359044274074787,2.618354081199564
2013,123000,1399.0,67.0,6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.782941176470619,2.8148465353268115
2016,46000,1248.0,74.0,12,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.586538461538461,7.649444518845234
2017,14064,1197.0,81.83,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.116590909090909,3.4400000000000004
2005,84060,993.0,60.0,17,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.3609090970401094,2.7631270444874603
2012,93000,1396.0,88.7,15,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.946239316239318,5.016417910447762
2009,52000,1497.0,117.3,13,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.900714285714288,7.430131578947369
2012,65167,1198.0,86.8,34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8757777777777775,5.522307692362192
2017,33000,1120.0,70.0,27,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.151900826446279,5.120254237288132
2015,47877,2967.0,240.0,22,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,41.063392209738375,13.892196133825795
2016,49000,1248.0,74.0,6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.7943893129771,5.4153191489361685
2014,87000,2179.0,120.0,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.091463414634145,13.892196133825795
2017,18491,998.0,67.1,20,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.509478260869566,2.9696875000002225
2015,69000,2993.0,258.0,15,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,36.66531070018709,39.95464129834756
2016,30965,1197.0,83.1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.586538461538461,7.232631612665941
2007,60000,1061.0,64.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.3609090970401094,1.8849331828415095
2018,12000,1498.0,98.6,15,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.766282051282049,5.541333333334328
2018,52380,1248.0,88.5,9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8.93258064516134,8.93258064516134
2015,19000,1197.0,83.14,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.7943893129771,4.738584070796459
2018,17000,1497.0,121.36,34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.928857142857148,6.079269406392696
2008,80000,2362.0,164.7,30,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.609995420871886,9.446592067360989
2011,65000,2494.0,102.0,12,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.917272727272731,9.339156626506023
2017,39000,1498.0,98.96,12,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.928857142857148,6.079269406392696
2010,30566,1197.0,80.0,23,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9799099099099107,3.4400000000000004
2015,120000,2179.0,120.0,15,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.091463414634145,12.646887157531086
2015,73187,2143.0,204.0,9,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,25.3904347826087,26.989003391481194
2012,225000,1364.0,138.03,32,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3080487804878045,3.8229418093290537
2017,28000,1462.0,103.0,30,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.965932203389831,4.368088235294117
2013,67559,1198.0,86.8,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8757777777777775,6.722127659574467
2014,34669,1196.0,73.0,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.6820047934198725,3.3357541373117527
2011,11000,796.0,47.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.509478260869566,4.506251511261642
2014,87000,1461.0,83.8,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.306500017593297,5.2258828279194285
2006,63000,1197.0,74.0,13,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.7943893129771,3.4069565234238675
2013,73212,1248.0,74.0,15,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.7943893129771,6.82830068842652
2014,9759,998.0,68.05,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0534883720930237,4.2273685005413
2010,76000,1248.0,90.0,15,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3157304038106012,2.1096151190094474
2003,65000,993.0,60.0,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.3609090970401094,2.256786748643839
2018,4500,1197.0,81.86,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.151900826446279,5.120254237288132
2011,72000,1582.0,126.3,18,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.946239316239318,8.32438888888889
2007,71297,1086.0,82.0,17,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7919672131147537,1.738571428571428
2013,35000,2993.0,218.0,27,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,24.854400000000002,21.609416058394153
2017,16503,1497.0,117.3,30,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.420233861872113,9.060769230774591
2013,166194,1461.0,84.8,15,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.446592067360989,9.446592067360989
2012,146824,1248.0,73.9,15,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.677647058823529,4.284054054054055
2016,56739,1997.0,120.0,22,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.091463414634145,11.126044202889279
2008,77650,1396.0,53.5,6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9776666666685678,1.8342938049945698
2014,64000,1498.0,98.6,24,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.766282051282049,5.541333333334328
2013,23312,2894.0,444.0,30,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.446592067360989,61.20803083275648
2014,81000,1248.0,74.0,15,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.7943893129771,6.349655172415934
2011,65000,1196.0,70.0,13,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7244578313253016,3.6342028985507238
2016,43706,1193.0,88.7,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.504376511835208,4.287636665675414
2013,45200,1968.0,147.51,27,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.20547169811321,18.661052631578944
2017,34000,998.0,67.0,20,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.795840707964603,2.795840707964603
2004,115000,1497.0,98.6,34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.900714285714288,6.079269406392696
2012,33249,1396.0,88.76,24,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.116590909090909,4.98842105263158
2009,150000,2993.0,235.0,6,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,36.66531070018709,17.653883043077073
2011,143143,1399.0,67.0,15,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.782941176470619,2.8148465353268115
2008,80000,1495.0,94.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5133399300603223,1.7826280012346984
2009,89000,999.0,82.0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7919672131147537,1.7826280012346984
2013,60000,1199.0,73.9,6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.479652173913045,5.974482758620686
2018,22900,1197.0,83.1,13,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.586538461538461,7.232631612665941
2015,100000,1120.0,71.0,18,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.899787234042553,4.927720072601441
2016,39000,1968.0,143.0,27,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.673492475339685,29.47379310343443
2016,170000,1120.0,71.0,27,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.899787234042553,4.927720072601441
2012,70000,1461.0,84.8,12,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.656842178210952,4.205416818278327
2017,14001,1197.0,81.83,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.116590909090909,3.888735632183908
2017,49404,1493.0,100.0,9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.615536944417204,7.615536944417204
2014,33372,1197.0,85.8,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.7943893129771,4.7560714285802455
2014,52782,1248.0,91.72,32,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.332539545792452,6.332539545792452
2009,55000,2967.0,246.7,3,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.92404332262623,15.55821996406772
2012,131000,2494.0,100.0,15,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.917272727272731,9.339156626506023
2016,43041,1197.0,81.86,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.151900826446279,5.120254237288132
2015,19963,624.0,37.5,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.884761920347999,1.7833015122654916
2019,3906,1197.0,81.8,10,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.254465831424663,5.189939759036144
2014,51000,1995.0,190.0,15,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,24.854400000000002,21.609416058394153
2014,59364,2143.0,203.0,18,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,25.3904347826087,20.54423076907665
2011,37000,1396.0,90.0,24,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.116590909090909,5.016417910447762
2011,50058,1197.0,80.0,10,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9799099099099107,3.4400000000000004
2011,113562,1396.0,90.0,15,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.116590909090909,5.016417910447762
2015,55000,2987.0,224.0,12,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,42.670899794692446,39.464408212452746
2018,27413,998.0,67.0,23,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.795840707964603,2.795840707964603
2017,34000,2143.0,204.0,6,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,25.3904347826087,25.259999995588903
2016,21000,1199.0,88.7,34,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.901086956521738,5.189939759036144
2010,79000,1198.0,73.9,34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.479652173913045,3.6342028985507238
2016,27809,1197.0,83.1,34,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.586538461538461,7.232631612665941
2013,76718,1968.0,138.03,22,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.066521739515402,8.520042065305013
2010,135000,1399.0,68.0,18,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3567309154917193,5.016417910447762
2006,147350,2494.0,100.6,18,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.917272727272731,9.339156626506023
2014,36000,2147.0,107.3,3,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,14.30040099239149,20.277435897435897
2015,53000,1197.0,81.86,8,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.899787234042553,5.189939759036144
2014,33000,1120.0,70.0,6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.151900826446279,5.120254237288132
2018,46805,998.0,67.1,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.509478260869566,2.9696875000002225
2010,124313,2494.0,100.6,9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.917272727272731,9.339156626506023
2016,19000,1198.0,67.0,17,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1242661635177074,3.410518411764637
2016,58671,1582.0,126.2,9,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.227972972972973,8.32438888888889
2016,86642,1968.0,181.0,9,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.01909089879948,29.47379310343443
2009,620000,1197.0,78.9,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9799099099099107,3.4400000000000004
2014,15000,1399.0,98.79,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1385902711111315,5.016417910447762
2013,80544,2494.0,100.6,9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.917272727272731,9.339156626506023
2007,69000,1799.0,130.0,30,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4975000006104886,4.8620000256865366
2009,30000,2698.0,179.5,27,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.5795,12.435260625923261
2016,43252,2143.0,204.0,9,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,25.3904347826087,25.259999995588903
2015,80000,1498.0,98.59,6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.928857142857148,6.079269406392696
2012,78600,2494.0,102.0,12,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.917272727272731,9.339156626506023
2014,163000,1461.0,108.5,32,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.306500017593297,5.50235338504206
2015,33000,1598.0,103.52,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.167187500000113,8.32438888888889
2008,179000,2953.0,156.0,15,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.8882352941176,6.649129109599213
2012,57184,1197.0,78.9,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9799099099099107,3.888735632183908
2016,51866,1197.0,82.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.151900826446279,5.120254237288132
2012,100000,1197.0,82.85,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.116590909090909,3.4400000000000004
2005,120000,1086.0,82.0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7919672131147537,1.738571428571428
2014,90000,1498.0,103.2,15,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.414938271604938,6.079269406392696
2012,39000,1995.0,154.0,34,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,18.325068493150685,21.609416058394153
2017,22440,1498.0,108.495,9,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.194706248304481,6.079269406392696
2013,40714,1995.0,190.0,18,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,24.854400000000002,21.609416058394153
2014,42315,1197.0,82.9,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.116590909090909,3.4400000000000004
2017,33000,1197.0,83.1,34,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.586538461538461,7.232631612665941
2014,73000,796.0,47.3,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.509478260869566,2.8226666666666667
2011,98000,2967.0,241.4,15,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.39999999883147,23.53581818181818
2013,52576,1493.0,100.0,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.900714285714288,6.079269406392696
2015,39000,2143.0,167.62,15,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,20.020864197530866,21.396533333333334
2011,85000,2354.0,177.6,8,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.864210596105366,5.75923076928198
2013,58291,1248.0,74.0,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.7943893129771,5.4153191489361685
2017,51087,1998.0,163.7,18,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.560720808733956,6.390002541641973
